扫描速率（K/min）,时间（s）,贴身侧温度（℃）,界面12温度（℃）,界面23温度（℃）,外表面温度（℃）,平均固化进度
5.0,46.399999999998435,22.875032720689784,21.95065332010191,18.131895049200573,12.072624209734213,0.4484075920301006
5.0,46.424999999998434,22.87267281271036,21.94826145490098,18.128963715717198,12.069989165474798,0.4488038718574514
5.0,46.44999999999843,22.870313445595063,21.94587196485779,18.126034386009593,12.067354417298155,0.44920013209039017
5.0,46.47499999999843,22.867954616572145,21.94348390572817,18.123102442720363,12.064719965796153,0.44959636664643104
5.0,46.49999999999843,22.865596322819908,21.941096073080523,18.12016943600015,12.062085811611999,0.4499925719071291
5.0,46.52499999999843,22.863238561439573,21.9387176818088,18.117236387293303,12.059451955079536,0.4503887703976982
5.0,46.54999999999843,22.86088132944541,21.93633630720576,18.11430396114189,12.056818395830707,0.45078495193536494
5.0,46.574999999998425,22.858524623775793,21.933952501694716,18.111372583082744,12.054185132626603,0.45118111308569403
5.0,46.599999999998424,22.85616844132402,21.931566870236978,18.108442508065423,12.051552163532659,0.45157725095422335
5.0,46.62499999999842,22.853812778981684,21.929179902236967,18.105513851388764,12.04891948639248,0.45197336317094783
5.0,46.64999999999842,22.851457633683914,21.926792256056213,18.102586655318827,12.04628709945753,0.45236946161728375
5.0,46.67499999999842,22.84910300244568,21.92440409112373,18.09965467748549,12.043655001675164,0.45276553416335324
5.0,46.69999999999842,22.846748882381398,21.922015390392783,18.096724689135073,12.041023192493554,0.4531615836182431
5.0,46.72499999999842,22.844395270704897,21.919626167389076,18.093797636132333,12.038391671600657,0.4535576010978929
5.0,46.749999999998415,22.84204216471098,21.917236466184562,18.090868553522682,12.035760438785706,0.4539535874742641
5.0,46.774999999998414,22.839689561742947,21.914846313603785,18.087938089259413,12.033129493756267,0.45434954372600406
5.0,46.79999999999841,22.83733745915209,21.912459065351655,18.085007493666314,12.030498835812791,0.4547454918184888
5.0,46.82499999999841,22.83498585425598,21.910072821845947,18.08207748957175,12.027868463519967,0.45514142295579024
5.0,46.84999999999841,22.832634744303075,21.90769207529528,18.079148510256502,12.025238374591344,0.45553734016723535
5.0,46.87499999999841,22.83028412645116,21.905313815670137,18.07622081772761,12.02260856609902,0.4559332434778352
5.0,46.89999999999841,22.827933997765776,21.90293276503338,18.073294524689214,12.01997903496745,0.45632911398851156
5.0,46.924999999998406,22.825584355240316,21.900549704714905,18.070369666329686,12.017349778613804,0.45672496385818484
5.0,46.949999999998404,22.82323519583373,21.89816505140345,18.067446249519747,12.014720795581438,0.45712079827955904
5.0,46.9749999999984,22.820886516516463,21.895779550632156,18.06452044082214,12.012092085843488,0.4575166134429981
5.0,46.9999999999984,22.818538314313635,21.89339348007185,18.061593589267137,12.009463650551766,0.4579123893576107
5.0,47.0249999999984,22.816190586335704,21.89100686650966,18.05866983406063,12.006835491533309,0.45830813404840803
5.0,47.0499999999984,22.81384332979123,21.888619669450904,18.055745098356354,12.00420761084684,0.4587038516202882
5.0,47.0749999999984,22.81149654198055,21.88623189239154,18.052818325404566,12.001580010359213,0.4590995442347214
5.0,47.099999999998396,22.809150220273107,21.883843588614717,18.04989121382016,11.99895269126118,0.4594952197753153
5.0,47.124999999998394,22.806804362073144,21.88145531019171,18.046964645270066,11.996325653640772,0.4598908776046607
5.0,47.14999999999839,22.804458964779673,21.87906956697239,18.044039104887883,11.993698896323338,0.4602865248205889
5.0,47.17499999999839,22.802114025747123,21.876684589135465,18.04111486293606,11.99107241708998,0.4606821521962288
5.0,47.19999999999839,22.799769542253483,21.8743064193457,18.038192027760708,11.988446213224504,0.46107775394070716
5.0,47.22499999999839,22.79742551148297,21.87192860055336,18.03527062801375,11.985820282232348,0.461473339055118
5.0,47.24999999999839,22.795081930528557,21.869548223849954,18.03235066481872,11.983194622557482,0.46186890564814587
5.0,47.274999999998386,22.79273879641519,21.867165961561764,18.0294256377798,11.98056923381372,0.46226444032675384
5.0,47.299999999998384,22.79039610613881,21.864782179026488,18.02650330430571,11.97794411647981,0.46265993887673607
5.0,47.32499999999838,22.788053856711713,21.862397463084587,18.023583501847995,11.975319271528383,0.4630554133495632
5.0,47.34999999999838,22.785712045203308,21.86001217216625,18.020661728808005,11.972694700185212,0.4634508552376764
5.0,47.37499999999838,22.78337066876749,21.85762636070622,18.017738090780654,11.97007040362669,0.46384626915633154
5.0,47.39999999999838,22.781029724651823,21.85524000938792,18.014814272773517,11.967446382516556,0.4642416646387113
5.0,47.42499999999838,22.778689210188286,21.852853156969296,18.0118911067699,11.9648226365596,0.46463705028623375
5.0,47.449999999998376,22.776349122768668,21.85046583340412,18.00896903118687,11.962199164328188,0.46503241749942925
5.0,47.474999999998374,22.774009459809974,21.848080430054658,18.00604824246111,11.959575963479537,0.4654277574241165
5.0,47.49999999999837,22.771670218716274,21.84569637498803,18.003128811612847,11.95695303129804,0.46582307827558495
5.0,47.52499999999837,22.769331396843615,21.84331252924548,18.00021075917575,11.954330365392977,0.46621838021193945
5.0,47.54999999999837,22.766992991474574,21.84093650014213,17.997289882236405,11.951707964147271,0.46661366678800315
5.0,47.57499999999837,22.76465499980845,21.838558803620984,17.994368806434686,11.949085826674184,0.4670089139267076
5.0,47.59999999999837,22.762317418970717,21.836178722773614,17.991450613084265,11.946463952560102,0.46740412684158744
5.0,47.624999999998366,22.759980246040964,21.83379685149556,17.98853429641879,11.943842341806748,0.46779931884121284
5.0,47.649999999998364,22.757643478093097,21.831413518491335,17.98561544077556,11.94122099488472,0.4681944755308559
5.0,47.67499999999836,22.755307112238157,21.829029166875547,17.982694849884613,11.938599912546678,0.4685896092665197
5.0,47.69999999999836,22.752971145659462,21.82664423241124,17.97977415559292,11.93597909532971,0.46898472450834583
5.0,47.72499999999836,22.75063557563255,21.824258797609748,17.976854160837338,11.933358543019038,0.4693798173201713
5.0,47.74999999999836,22.748300399526546,21.821872911020705,17.97393526973253,11.930738254393768,0.4697748971131475
5.0,47.77499999999836,22.74596561478793,21.819486597865108,17.971017652252833,11.928118227390554,0.47016995001271916
5.0,47.799999999998356,22.743631218910718,21.817099857249435,17.968101368879832,11.92549845961228,0.4705649804403196
5.0,47.824999999998354,22.74129720939869,21.81471419847706,17.965186439219764,11.922878949001115,0.4709599963947416
5.0,47.84999999999835,22.73896358372599,21.81233027774452,17.962266289018512,11.920259694136428,0.4713549829825479
5.0,47.87499999999835,22.73663033930259,21.809950776094237,17.959349198271333,11.91764069407214,0.47174993940016097
5.0,47.89999999999835,22.734297473451726,21.80757497327186,17.95643441100923,11.915021948139131,0.4721448666505002
5.0,47.92499999999835,22.731964983405305,21.805196519098523,17.953519314358125,11.912403455953502,0.4725397676087855
5.0,47.94999999999835,22.729632866320024,21.802816123892576,17.950602283788545,11.909785217424979,0.47293463674036385
5.0,47.974999999998346,22.727301119311456,21.800434168342612,17.947684671177612,11.907167232538699,0.47332948459769913
5.0,47.999999999998344,22.72496973949813,21.79805092420681,17.944767317357158,11.904549500968152,0.4737243110906281
5.0,48.02499999999834,22.722638724045034,21.795666996360893,17.941850744066787,11.901932021762077,0.4741191197591739
5.0,48.04999999999834,22.720308070196854,21.793282534183188,17.938935220184707,11.89931479330323,0.47451389586462067
5.0,48.07499999999834,22.717977775294532,21.790897527876464,17.93602087387171,11.896697813577786,0.4749086478598288
5.0,48.09999999999834,22.715647836773357,21.788511991009,17.93310776824142,11.894081080661369,0.47530338909876285
5.0,48.12499999999834,22.713318252144507,21.78612595240748,17.930195938244065,11.891464593278158,0.47569810824728354
5.0,48.149999999998336,22.710989018964455,21.78373942531218,17.9272789156585,11.888848350954301,0.47609278505362884
5.0,48.174999999998334,22.708660134797604,21.781353130064662,17.924364574858796,11.886232353708712,0.4764874258373905
5.0,48.19999999999833,22.7063315971777,21.77896890016134,17.92145149126814,11.883616601668358,0.4768820459710163
5.0,48.22499999999833,22.704003403573534,21.776586754011507,17.918535979610496,11.88100109474712,0.47727663317786556
5.0,48.24999999999833,22.701675551364836,21.774211308793973,17.915619782042896,11.878385832311043,0.4776712027981167
5.0,48.27499999999833,22.69934803783441,21.771833021762877,17.912703851783334,11.875770812855677,0.4780657500806865
5.0,48.29999999999833,22.69702086017998,21.769452694328375,17.909788732891723,11.873156033853212,0.4784602755190994
5.0,48.324999999998326,22.694694015544606,21.76707074952258,17.906874738565154,11.870541491900104,0.47885478437785156
5.0,48.349999999998325,22.692367501059124,21.764687782161584,17.903961999955545,11.867927183165273,0.47924926225140163
5.0,48.37499999999832,22.690041313886745,21.762304128178528,17.901050557270075,11.865313104023935,0.4796437164469967
5.0,48.39999999999832,22.68771545126009,21.75991985333268,17.898140418327284,11.862699251722194,0.48003815015597756
5.0,48.42499999999832,22.685389910503595,21.757534940327247,17.895227465447142,11.86008562471919,0.4804325550652706
5.0,48.44999999999832,22.683064689038414,21.755149435492328,17.89231443817093,11.857472222523908,0.48082693062658727
5.0,48.47499999999832,22.68073978437065,21.75276337877227,17.889403942562257,11.854859045321621,0.4812212733698551
5.0,48.499999999998316,22.6784151940664,21.750376788323877,17.88649369510982,11.852246093716902,0.481615583561366
5.0,48.524999999998315,22.676090915718618,21.74799206412381,17.883580735964358,11.849633368494759,0.4820098655483144
5.0,48.54999999999831,22.673766946911574,21.74560830783161,17.880667184797222,11.847020870224519,0.4824041253493244
5.0,48.57499999999831,22.67144328518869,21.74322456847907,17.877754046607894,11.844408598793134,0.48279836223417877
5.0,48.59999999999831,22.66911992802947,21.74084818437945,17.874841831927974,11.841796553119186,0.4831925849660741
5.0,48.62499999999831,22.66679687284075,21.738469767215975,17.871930769308698,11.839184731221357,0.48358677874746664
5.0,48.64999999999831,22.66447411696543,21.736089101683127,17.86902094130981,11.836573130632727,0.48398094687607596
5.0,48.674999999998306,22.662151657707692,21.733706714108873,17.866112371989395,11.833961749019409,0.4843750938285674
5.0,48.699999999998305,22.659829492369038,21.731323140837592,17.863205066732323,11.831350584829847,0.48476921692378744
5.0,48.7249999999983,22.65750761828631,21.728938818425487,17.86029511862,11.828739637628177,0.4851633058535051
5.0,48.7499999999983,22.65518603286276,21.726553857557825,17.857384779301366,11.826128907919012,0.48555735823051255
5.0,48.7749999999983,22.6528647335856,21.724168282518235,17.854476884149445,11.823518396745909,0.48595139025083367
5.0,48.7999999999983,22.650543718027276,21.721782139811136,17.85156787414401,11.820908105324834,0.4863453926273489
5.0,48.8249999999983,22.648222983831356,21.71939545846981,17.848657153363114,11.818298034677184,0.4867393626168903
5.0,48.849999999998296,22.645902528686566,21.71700942406396,17.84574624366382,11.815688185214704,0.48713331081663835
5.0,48.874999999998295,22.643582350294267,21.714624968433448,17.84283591124772,11.813078556399542,0.4875272397660469
5.0,48.89999999999829,22.641262446335404,21.712240831525303,17.839926554463098,11.810469146660928,0.48792114459976477
5.0,48.92499999999829,22.638942814443023,21.70986041097804,17.837018341005397,11.80785995364603,0.48831502317597714
5.0,48.94999999999829,22.636623452186193,21.707482634196474,17.834111329896004,11.805250974738248,0.48870887935969654
5.0,48.97499999999829,22.634304357069635,21.705102270506142,17.831205540656292,11.80264220769399,0.4891027134418073
5.0,48.99999999999829,22.631985526550142,21.70272001198832,17.82829938513144,11.800033651161531,0.48949651437722697
5.0,49.024999999998286,22.62966695806629,21.70033623079588,17.825389761808747,11.797425304710742,0.489890271374432
5.0,49.049999999998285,22.627348649074058,21.697951474041155,17.822482909012663,11.794817168474282,0.4902840059677287
5.0,49.07499999999828,22.62503059707946,21.69556604150487,17.819577536636785,11.792209242827429,0.49067771619247597
5.0,49.09999999999828,22.622712799660665,21.69317999072659,17.816669146607403,11.789601528146076,0.4910713899499273
5.0,49.12499999999828,22.62039525447521,21.69079334675653,17.813759956937893,11.78699402447266,0.4914650437589202
5.0,49.14999999999828,22.618077959251682,21.688406144620583,17.81085108125928,11.784386731117296,0.4918586746065466
5.0,49.17499999999828,22.61576091176832,21.686018402790197,17.807943069857743,11.781779646409356,0.49225228106202434
5.0,49.199999999998276,22.61344410982266,21.683630613414685,17.805036176213285,11.779172767775592,0.49264585916738446
5.0,49.224999999998275,22.611127551197363,21.681244687608686,17.80213048826975,11.776566092153544,0.4930394140235072
5.0,49.24999999999827,22.608811233627577,21.678859694874042,17.799226025567716,11.773959616611526,0.4934329413614379
5.0,49.27499999999827,22.606495154775786,21.6764819695824,17.79632278919371,11.771353339004547,0.4938264553146285
5.0,49.29999999999827,22.604179312220285,21.67410148798299,17.793417201442846,11.768747258335154,0.4942199279621009
5.0,49.32499999999827,22.60186370346148,21.671719017575054,17.790510812736656,11.76614137460579,0.4946133666108845
5.0,49.34999999999827,22.59954832594571,21.669334963464287,17.787606827149766,11.763535688418916,0.495006774875934
5.0,49.374999999998266,22.597233177101355,21.666949560228105,17.784704405072297,11.760930200735922,0.4954001564203118
5.0,49.399999999998265,22.594918254378186,21.664563369160923,17.781800152329946,11.75832491279718,0.4957935093024127
5.0,49.42499999999826,22.59260355528083,21.66217656119396,17.778894254812332,11.75571982592359,0.496186836693303
5.0,49.44999999999826,22.59028907738932,21.659789144218404,17.775988301306814,11.753114941111306,0.4965801395820473
5.0,49.47499999999826,22.587974818363605,21.657401144549695,17.77308303398504,11.750510258620809,0.496973425764522
5.0,49.49999999999826,22.58566077593271,21.655012586887974,17.7701787861897,11.747905777815932,0.4973666818127896
5.0,49.52499999999826,22.583346947871657,21.652623480063383,17.767275681106092,11.745301497357655,0.49775990216530114
5.0,49.549999999998256,22.58103333197084,21.65023478074646,17.764373754587574,11.742697415681327,0.49815310157630266
5.0,49.574999999998255,22.57871992600293,21.64784756487651,17.761473008332555,11.740093531596862,0.4985462762050375
5.0,49.59999999999825,22.576406727692415,21.645460620288357,17.758570147140187,11.737489844676698,0.4989394108539588
5.0,49.62499999999825,22.574093734692944,21.643079698741406,17.755665916668878,11.734886355163878,0.499332515231239
5.0,49.64999999999825,22.571780944577498,21.640697929998527,17.752764068690773,11.732283063611561,0.4997255963368938
5.0,49.67499999999825,22.569468354844936,21.638313983110077,17.749863765937718,11.729679970665272,0.5001186532492998
5.0,49.69999999999825,22.567155962942753,21.635928356893096,17.74696055886884,11.727077076953405,0.5005116690032829
5.0,49.724999999998246,22.5648437663014,21.633541415413333,17.744056550581046,11.724474382856124,0.5009046569884592
5.0,49.749999999998245,22.562531762372263,21.631153666021156,17.741152808267394,11.721871888153082,0.5012976274384563
5.0,49.77499999999824,22.560219948660567,21.628765251647476,17.73824985224318,11.719269591764837,0.5016905743443284
5.0,49.79999999999824,22.557908322746545,21.626376186923277,17.73534790453791,11.716667491778253,0.5020834937677597
5.0,49.82499999999824,22.555596882291503,21.623986499926705,17.732447051187616,11.714065585784507,0.5024763856667427
5.0,49.84999999999824,22.553285625028987,21.621596221528563,17.729547326454213,11.711463871421232,0.5028692536145193
5.0,49.87499999999824,22.550974548743767,21.619205365857987,17.726648737846595,11.70886234696423,0.5032620840020231
5.0,49.899999999998236,22.548663651243004,21.616815357027644,17.72374838431616,11.706261011683003,0.5036548788908141
5.0,49.924999999998235,22.54635293032454,21.614426455723052,17.720846092873412,11.7036598656964,0.5040476425758333
5.0,49.949999999998234,22.54404238374749,21.612037643829012,17.71794623168812,11.70105890953571,0.5044403770888168
5.0,49.97499999999823,22.541732009210403,21.60965591645309,17.715045805910684,11.698458143731402,0.5048330899910541
5.0,49.99999999999823,22.5394218043421,21.6072715879293,17.712143982454094,11.695857568478754,0.505225770922381
5.0,50.02499999999823,22.537111766708566,21.604885264470926,17.709241982746875,11.69325718334237,0.5056184254391471
5.0,50.04999999999823,22.534801893835304,21.602497360531746,17.70634047716745,11.690656987055984,0.506011052434912
5.0,50.07499999999823,22.532492183240127,21.60010829558178,17.703439807328706,11.688056977528696,0.5064036564917431
5.0,50.099999999998225,22.53018263246832,21.597718456316176,17.700540125628596,11.685457152106006,0.5067962301740048
5.0,50.124999999998224,22.527873239121952,21.59532795020981,17.6976414975667,11.682857508031544,0.507188780266963
5.0,50.14999999999822,22.52556400087718,21.592936785255144,17.694743948403666,11.680258042993316,0.5075813005186445
5.0,50.17499999999822,22.523254915486977,21.590544982401106,17.691847480764636,11.677658755636433,0.5079737864583739
5.0,50.19999999999822,22.520945980769866,21.58815257175594,17.68894742934797,11.67505964570655,0.5083662416257833
5.0,50.22499999999822,22.518637194587672,21.585759568208665,17.68604785139187,11.672460713715637,0.5087586569705171
5.0,50.24999999999822,22.516328554816564,21.583367855297524,17.683150370931124,11.66986196047429,0.5091510482494654
5.0,50.274999999998215,22.51402005931627,21.580976887417222,17.680250570200545,11.667263386679732,0.5095434013226409
5.0,50.299999999998214,22.51171170590264,21.578587112195233,17.677350066853094,11.664664992530906,0.5099357303625097
5.0,50.32499999999821,22.509403492328598,21.576202588408727,17.67444976632542,11.662066777394198,0.5103280403047689
5.0,50.34999999999821,22.50709541627828,21.573815492543194,17.671550120163452,11.659468739645197,0.5107203174378147
5.0,50.37499999999821,22.50478747537681,21.571426515425102,17.668651339557048,11.656870876785726,0.5111125678887525
5.0,50.39999999999821,22.502479667214253,21.569036024330178,17.665753525135482,11.654273185824184,0.5115047874750022
5.0,50.42499999999821,22.50017198937826,21.566644350002843,17.662856732422245,11.651675663814851,0.5118969874466273
5.0,50.449999999998205,22.4978644394873,21.564251903629735,17.659960991342647,11.649078308425203,0.5122891538289002
5.0,50.474999999998204,22.495557015216892,21.5618588033461,17.657066296938982,11.6464811184252,0.5126812906479628
5.0,50.4999999999982,22.493249714313425,21.559465085366934,17.654165925652084,11.643884093671456,0.5130733859158573
5.0,50.5249999999982,22.49094253459375,21.55707078075523,17.651268278338318,11.641287234603181,0.5134654544057645
5.0,50.5499999999982,22.488635473931677,21.55467590026506,17.64837205127001,11.638690541718699,0.51385748917719
5.0,50.5749999999982,22.486328530234758,21.552280450843543,17.645473332554143,11.63609401520479,0.5142494835393904
5.0,50.5999999999982,22.48402170141564,21.5498867200305,17.64257400821132,11.633497654627798,0.5146414574403214
5.0,50.624999999998195,22.48171498536294,21.54749337757527,17.639675074298342,11.630901458682933,0.5150334061369105
5.0,50.649999999998194,22.479408379916674,21.545102451846876,17.636776959231433,11.628305425126,0.5154253233247251
5.0,50.67499999999819,22.477101882853166,21.542714649743584,17.63387982991309,11.62570955098153,0.5158172196379704
5.0,50.69999999999819,22.474795491883597,21.54032445272577,17.6309837473372,11.623113832999525,0.5162090847655662
5.0,50.72499999999819,22.472489204667617,21.537932462237876,17.62808873295149,11.62051826824015,0.516600923978018
5.0,50.74999999999819,22.470183018839563,21.535539003037037,17.625194786058117,11.617922854647556,0.5169927258088293
5.0,50.77499999999819,22.467876932041115,21.53314433272633,17.62230171982415,11.615327591500803,0.5173844977614738
5.0,50.799999999998185,22.46557094195251,21.530748886371512,17.61940332518982,11.612732479343693,0.5177762388722048
5.0,50.824999999998184,22.463265046315183,21.52835280588565,17.61650691011923,11.610137519397494,0.5181679497984604
5.0,50.84999999999818,22.460959242941406,21.525956158215894,17.613610151499735,11.607542712823998,0.5185596257841456
5.0,50.87499999999818,22.45865352970993,21.52355896128483,17.610712230548334,11.604948060103052,0.5189512643303336
5.0,50.89999999999818,22.456347904549474,21.521161204681324,17.607814355461937,11.602353560631743,0.5193428754696416
5.0,50.92499999999818,22.45404236541372,21.51876286378996,17.604917118221653,11.59975921260815,0.5197344585822606
5.0,50.94999999999818,22.451736910252265,21.516365773210698,17.60202077368952,11.597165013226123,0.5201260106823231
5.0,50.974999999998175,22.449431536982065,21.513969230427275,17.599125421200164,11.594570959132287,0.5205175312740588
5.0,50.999999999998174,22.44712624346412,21.51157659818909,17.59623109941835,11.591977047028887,0.5209090329783012
5.0,51.02499999999817,22.444821027490242,21.509185069819218,17.593337819119128,11.589383274287252,0.5213005024770994
5.0,51.04999999999817,22.442515886783795,21.506791390062805,17.590445573286534,11.586789639464463,0.5216919413249347
5.0,51.07499999999817,22.440210819015437,21.50439604228103,17.58755311203068,11.584196142596758,0.5220833494626933
5.0,51.09999999999817,22.4379058218309,21.501999293745193,17.58465588421928,11.581602784930414,0.5224747211175106
5.0,51.12499999999817,22.435600892884363,21.499601625890897,17.581761409736064,11.579009568231076,0.5228660664029269
5.0,51.149999999998165,22.433296029869638,21.497203236452386,17.57886624845331,11.57641649406979,0.5232573711696026
5.0,51.174999999998164,22.4309912305425,21.494804201350018,17.575969808146088,11.573823563274495,0.5236486464929583
5.0,51.19999999999816,22.428686492730296,21.492404557680803,17.573073420534595,11.57123077558404,0.5240398937540055
5.0,51.22499999999816,22.4263818143282,21.49000431232088,17.570177646432334,11.568638129547802,0.5244311067566606
5.0,51.24999999999816,22.42407719328394,21.48760345327712,17.567282721189944,11.56604562270811,0.5248222893269704
5.0,51.27499999999816,22.42177262757459,21.48520195881052,17.564388747551636,11.56345325203312,0.5252134366920286
5.0,51.29999999999816,22.419468115179267,21.482801265190115,17.561495777377697,11.560861014496178,0.5256045622742852
5.0,51.324999999998155,22.417163654051894,21.480401219301843,17.558603830583017,11.558268907673638,0.5259956523675834
5.0,51.349999999998154,22.414859242098164,21.478003786734476,17.555712796491708,11.555676930250415,0.5263867130949685
5.0,51.37499999999815,22.41255487716105,21.47560893166997,17.5528196371477,11.553085082201203,0.526777747750195
5.0,51.39999999999815,22.410250557018717,21.47321183426154,17.549923932546704,11.550493364417084,0.527168742603954
5.0,51.42499999999815,22.407946279396473,21.47081301619495,17.547029960191438,11.547901778004597,0.5275597091171613
5.0,51.44999999999815,22.405642041990745,21.468412976083826,17.54413431753223,11.545310323576864,0.5279506347517663
5.0,51.47499999999815,22.403337842499624,21.46601203746423,17.541238510702957,11.542719000728534,0.5283415347017809
5.0,51.499999999998145,22.40103367865286,21.463610327366535,17.538343238103764,11.540127807805488,0.528732409154876
5.0,51.524999999998144,22.39872954823485,21.461207916138143,17.5354487956582,11.537536742018386,0.5291232498026659
5.0,51.54999999999814,22.39642544909645,21.458804834195043,17.532555299722105,11.534945799860175,0.5295140582437972
5.0,51.57499999999814,22.39412137915434,21.456401086869054,17.52966279638477,11.532354977708735,0.5299048354189425
5.0,51.59999999999814,22.39181733637915,21.453996665297527,17.526771308592085,11.529764272469075,0.5302955839576335
5.0,51.62499999999814,22.389513318775368,21.45159233430241,17.523880838942144,11.527173682134833,0.5306862897343408
5.0,51.64999999999814,22.387209324356668,21.449188924065716,17.520991335556605,11.52458320619654,0.5310769725012622
5.0,51.674999999998136,22.384905351121162,21.446785488524405,17.518097863833155,11.52199284560384,0.5314676201491911
5.0,51.699999999998134,22.38260139703048,21.44438321428314,17.515204158288242,11.519402602187885,0.5318582332559558
5.0,51.72499999999813,22.38029745999668,21.441984538758895,17.5123110858145,11.516812477858807,0.5322488204777626
5.0,51.74999999999813,22.37799353788006,21.439583477246412,17.50941702797849,11.51422247390535,0.5326393687817688
5.0,51.77499999999813,22.375689628499142,21.437180625713566,17.506522929293723,11.511632590554381,0.5330298880673732
5.0,51.79999999999813,22.373385729650927,21.434776626386544,17.503629303674234,11.509042826840094,0.5334203817888498
5.0,51.82499999999813,22.37108183913662,21.432371744325373,17.50073640561032,11.506453180774901,0.5338108444132046
5.0,51.849999999998126,22.368777954786623,21.42996611178713,17.497844359032445,11.503863649759012,0.5342012699188415
